userid,day_of_registeration,day_of_first_deposit,deposit_date,adkey,Rake,
22209326,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet1_button,22 ,
22947847,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet1_button,21 ,
23083637,"September 1, 2020","September 1, 2020",01-09-2020,Mobile_HPheaderJulySet1_button,21 ,
21615330,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet1_button,20 ,
22859109,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,19 ,
22497741,"August 20, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet1_button,18 ,
22711269,"August 24, 2020","September 1, 2020",01-09-2020,Mobile_HPheaderJulySet1_button,18 ,
22763688,"August 25, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet1_button,18 ,
22787132,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,18 ,
22902284,"August 28, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet1_button,18 ,
21955226,"August 10, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet1_button,17 ,
22582029,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet1_button,17 ,
22629204,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,17 ,
22275130,"August 16, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet1_button,16 ,
22550623,"August 21, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet1_button,16 ,
23016123,"August 30, 2020","September 1, 2020",01-09-2020,Mobile_HPheaderJulySet1_button,16 ,
21625479,"August 5, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,15 ,
21829160,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,15 ,
22218145,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet1_button,15 ,
22702163,"August 24, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet1_button,14 ,
22004001,"August 11, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet1_button,13 ,
22072458,"August 12, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet1_button,13 ,
22186278,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet1_button,12 ,
21701761,"August 6, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet1_button,11 ,
22387653,"August 18, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet1_button,10 ,
22556081,"August 21, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet1_button,10 ,
21431015,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet1_button,9 ,
21599791,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet1_button,9 ,
21687879,"August 6, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet1_button,9 ,
22725259,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet1_button,9 ,
22824517,"August 27, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet1_button,9 ,
21183575,"July 29, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,8 ,
21834064,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,8 ,
22625090,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,8 ,
22843904,"August 27, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,8 ,
21261730,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet1_button,7 ,
21385862,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet1_button,7 ,
22564927,"August 21, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet1_button,7 ,
22623433,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,7 ,
22889050,"August 28, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet1_button,7 ,
21980711,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet1_button,6 ,
21615092,"August 5, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet1_button,5 ,
21734339,"August 7, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet1_button,5 ,
21925448,"August 10, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet1_button,5 ,
22747459,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet1_button,5 ,
21437219,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet1_button,4 ,
21548126,"August 3, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet1_button,4 ,
21781598,"August 7, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,4 ,
21939572,"August 10, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet1_button,4 ,
22073997,"August 12, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet1_button,4 ,
22129153,"August 13, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet1_button,4 ,
22212065,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet1_button,4 ,
21847490,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet1_button,3 ,
23081692,"September 1, 2020","September 1, 2020",01-09-2020,Mobile_HPheaderJulySet1_button,3 ,
22814302,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,2 ,
22904415,"August 28, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,2 ,
22397109,"August 18, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet1_button,1 ,
22858873,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,1 ,
21487094,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet2_button,162444 ,
22812408,"August 26, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet2_button,53168 ,
21450514,"August 2, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet2_button,53020 ,
22806802,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet2_button,34518 ,
21910603,"August 10, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet2_button,24272 ,
22606668,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet2_button,13508 ,
21419742,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,10737 ,
22036907,"August 12, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet2_button,10601 ,
22275708,"August 16, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet2_button,9584 ,
22660750,"August 23, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet2_button,9334 ,
22571703,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet2_button,9074 ,
22060893,"August 12, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet2_button,8499 ,
21660792,"August 5, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet2_button,8453 ,
21090717,"July 27, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet2_button,8027 ,
21562509,"August 4, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet2_button,7233 ,
22889717,"August 28, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet2_button,6660 ,
21757495,"August 7, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet2_button,6529 ,
21542974,"August 3, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet2_button,6417 ,
21427372,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,6302 ,
21430003,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,6143 ,
21620846,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,5470 ,
21880006,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet2_button,4958 ,
22586950,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet2_button,4587 ,
22192863,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet2_button,4502 ,
21397799,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,4176 ,
21893803,"August 9, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet2_button,4138 ,
21193557,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet2_button,3726 ,
22473956,"August 20, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet2_button,3170 ,
21217238,"July 29, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,3155 ,
21149815,"July 28, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet2_button,2884 ,
22321259,"August 17, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet2_button,2767 ,
22415922,"August 18, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet2_button,2534 ,
21424448,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,2501 ,
21558833,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet2_button,2382 ,
21532670,"August 3, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet2_button,2299 ,
22036032,"August 12, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet2_button,2236 ,
22013159,"August 11, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet2_button,1998 ,
21794301,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,1983 ,
21230919,"July 29, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,1959 ,
22308643,"August 17, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet2_button,1893 ,
22509897,"August 20, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet2_button,1862 ,
21476303,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet2_button,1849 ,
21802546,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,1657 ,
22615187,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet2_button,1636 ,
21885830,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet2_button,1477 ,
21788335,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,1456 ,
21758165,"August 7, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet2_button,1297 ,
22883475,"August 28, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet2_button,1259 ,
22819536,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet2_button,1237 ,
21991321,"August 11, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,1208 ,
22293792,"August 16, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet2_button,1176 ,
21192176,"July 29, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet2_button,1139 ,
22787310,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet2_button,1097 ,
21326537,"July 31, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet2_button,1071 ,
21125302,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet2_button,1050 ,
21329163,"July 31, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet2_button,1045 ,
21893686,"August 9, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet2_button,1036 ,
22846577,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet2_button,1012 ,
21728811,"August 7, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet2_button,1002 ,
22723799,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet2_button,968 ,
21701717,"August 6, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet2_button,939 ,
22406398,"August 18, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet2_button,926 ,
21324996,"July 31, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet2_button,915 ,
21297749,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,897 ,
21282711,"July 30, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet2_button,841 ,
21673735,"August 6, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet2_button,835 ,
21770358,"August 7, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet2_button,802 ,
21239559,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet2_button,797 ,
22452447,"August 19, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet2_button,763 ,
22088808,"August 13, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet2_button,753 ,
21084620,"July 27, 2020","July 27, 2020",27-07-2020,Mobile_HPheaderJulySet2_button,744 ,
22351026,"August 17, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet2_button,744 ,
22697038,"August 24, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet2_button,743 ,
22782057,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet2_button,722 ,
21248463,"July 30, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,711 ,
22017859,"August 12, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet2_button,702 ,
21669502,"August 5, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet2_button,682 ,
21425620,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,669 ,
22769387,"August 25, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet2_button,660 ,
21507508,"August 3, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet2_button,658 ,
21913594,"August 10, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet2_button,653 ,
21765986,"August 7, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet2_button,641 ,
21101350,"July 28, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,639 ,
21500726,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet2_button,630 ,
22334810,"August 17, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet2_button,627 ,
21383288,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,598 ,
22025065,"August 12, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet2_button,586 ,
21335424,"July 31, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet2_button,570 ,
21853162,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet2_button,557 ,
21416518,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,543 ,
21491919,"August 2, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet2_button,536 ,
21557899,"August 4, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet2_button,528 ,
22925265,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet2_button,519 ,
22441903,"August 19, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet2_button,514 ,
22223977,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet2_button,511 ,
22427306,"August 19, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet2_button,510 ,
21720831,"August 6, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet2_button,508 ,
21666031,"August 5, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet2_button,473 ,
21718887,"August 6, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet2_button,460 ,
21083514,"July 27, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet2_button,453 ,
21278429,"July 30, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,431 ,
22338454,"August 17, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet2_button,423 ,
22225507,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet2_button,416 ,
21261750,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,414 ,
22223717,"August 15, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet2_button,409 ,
22743243,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet2_button,389 ,
21962524,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet2_button,380 ,
21850844,"August 9, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet2_button,356 ,
22849739,"August 27, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet2_button,353 ,
22132516,"August 13, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet2_button,343 ,
21727620,"August 7, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,341 ,
22739428,"August 25, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet2_button,340 ,
22518333,"August 20, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet2_button,332 ,
22432612,"August 19, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet2_button,327 ,
22062412,"August 12, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet2_button,325 ,
21396442,"August 1, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet2_button,317 ,
21116561,"July 28, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet2_button,307 ,
21539779,"August 3, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet2_button,305 ,
21620835,"August 5, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet2_button,305 ,
22185824,"August 14, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet2_button,303 ,
23068259,"September 1, 2020","September 1, 2020",01-09-2020,Mobile_HPheaderJulySet2_button,300 ,
21542835,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet2_button,294 ,
21950793,"August 10, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet2_button,280 ,
21692891,"August 6, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet2_button,276 ,
22517069,"August 20, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet2_button,275 ,
22148125,"August 14, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet2_button,270 ,
21979384,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet2_button,267 ,
22987242,"August 30, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet2_button,264 ,
21313422,"July 31, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet2_button,262 ,
21819257,"August 8, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet2_button,261 ,
21593167,"August 4, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,254 ,
22729577,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet2_button,253 ,
21567853,"August 4, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet2_button,247 ,
22349526,"August 17, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet2_button,244 ,
21407134,"August 1, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet2_button,241 ,
21630433,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,240 ,
21843611,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet2_button,240 ,
21151705,"July 28, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,238 ,
21171289,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet2_button,237 ,
22256687,"August 16, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet2_button,235 ,
22794820,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet2_button,229 ,
22596188,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet2_button,228 ,
21393639,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,226 ,
22661441,"August 23, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet2_button,224 ,
21522467,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet2_button,222 ,
22653401,"August 23, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet2_button,221 ,
21392776,"August 1, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet2_button,219 ,
23062433,"August 31, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet2_button,218 ,
21886940,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet2_button,215 ,
22657865,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,215 ,
22038917,"August 12, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet2_button,212 ,
21208223,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet2_button,208 ,
21231656,"July 29, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,206 ,
21269271,"July 30, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet2_button,206 ,
21792527,"August 8, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet2_button,200 ,
22116456,"August 13, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet2_button,200 ,
22761782,"August 25, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet2_button,200 ,
21293442,"July 30, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet2_button,196 ,
22123079,"August 13, 2020","September 1, 2020",01-09-2020,Mobile_HPheaderJulySet2_button,191 ,
22817614,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet2_button,191 ,
21191836,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet2_button,190 ,
21461427,"August 2, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet2_button,189 ,
22177770,"August 14, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet2_button,186 ,
21184152,"July 29, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet2_button,178 ,
22767557,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet2_button,175 ,
22237754,"August 15, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,174 ,
21763383,"August 7, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,173 ,
21109574,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet2_button,172 ,
21801553,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,171 ,
21483678,"August 2, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet2_button,170 ,
21292555,"July 30, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet2_button,167 ,
21499316,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet2_button,167 ,
22677219,"August 24, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet2_button,165 ,
21213634,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet2_button,164 ,
22930702,"August 29, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet2_button,164 ,
21647200,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,158 ,
21444779,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet2_button,156 ,
21293497,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,150 ,
21711252,"August 6, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet2_button,149 ,
21938011,"August 10, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet2_button,145 ,
21869168,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet2_button,144 ,
21954288,"August 10, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet2_button,144 ,
22653792,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,144 ,
22743446,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet2_button,144 ,
21560612,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet2_button,137 ,
21079106,"July 27, 2020","July 27, 2020",27-07-2020,Mobile_HPheaderJulySet2_button,136 ,
21786481,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,135 ,
21662002,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,134 ,
21818966,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,132 ,
22798593,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet2_button,131 ,
21213876,"July 29, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,128 ,
21142964,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet2_button,125 ,
22362070,"August 18, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet2_button,120 ,
21607839,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet2_button,118 ,
22236718,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet2_button,115 ,
22353253,"August 17, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet2_button,115 ,
21943360,"August 10, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet2_button,112 ,
21535041,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet2_button,110 ,
21602051,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet2_button,110 ,
21277602,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,109 ,
21497688,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet2_button,108 ,
21611926,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet2_button,108 ,
22415233,"August 18, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet2_button,105 ,
23007449,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet2_button,105 ,
21242330,"July 29, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet2_button,104 ,
21444049,"August 2, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet2_button,104 ,
21511628,"August 3, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet2_button,104 ,
22309322,"August 17, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet2_button,104 ,
22918285,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet2_button,104 ,
21554306,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet2_button,103 ,
21382204,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,102 ,
21379920,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,101 ,
22557821,"August 21, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet2_button,101 ,
21544911,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet2_button,100 ,
